day,portfolio_value,raw_reward,risk_adjusted_reward,volatility_metric,risk_penalty
198,988753.8349801144,0.15421236381455092,-0.12394373038893033,2.781560942034812,0.27815609420348125
199,982823.121611647,-0.5930713368467405,-0.8754074314811202,2.8233609463437963,0.28233609463437964
200,974143.1139788249,-0.8680007632822031,-1.153362114777209,2.8536135149500583,0.28536135149500585
201,963182.6883821223,-1.0960425596702612,-1.380279139975296,2.8423658030503494,0.28423658030503496
202,963639.1138623317,0.04564254802094074,-0.23953610075379134,2.851786487747321,0.2851786487747321
203,966927.8004282955,0.32886865659637843,0.04338360215196568,2.8548505444441274,0.28548505444441274
204,961130.8559798473,-0.5796944448448252,-0.8687633259143567,2.8906888106953144,0.28906888106953144
205,953369.0810493816,-0.7761774930465618,-1.0694817418160159,2.933042487694541,0.2933042487694541
206,944374.1462695202,-0.8994934779861476,-1.1983154951771793,2.9882201719103163,0.29882201719103163
207,960425.6980080684,1.6051551738548209,1.304189739340345,3.0096543451447584,0.3009654345144759
208,970924.2376040786,1.0498539596010232,0.749571289046014,3.002826705550093,0.3002826705550093
209,978059.9040692332,0.7135666465154616,0.41514382793842275,2.9842281857703887,0.2984228185770389
210,996194.777100388,1.8134873031154741,1.5127773608929886,3.007099422224854,0.3007099422224854
211,1004892.467577431,0.8697690477043042,0.5683778245519729,3.0139122315233124,0.30139122315233124
212,1003645.782956507,-0.12466846209239447,-0.41927117734050073,2.946027152481063,0.2946027152481063
213,1003534.6056952041,-0.011117726130294613,-0.29945416555502863,2.88336439424734,0.288336439424734
214,1004616.9034135097,0.10822977183056065,-0.17309104111163998,2.813208129422006,0.2813208129422006
215,997438.6781677287,-0.717822524578101,-0.9984934995852623,2.8067097500716134,0.28067097500716137
216,1010394.4827259773,1.295580455824861,1.0155290413073093,2.800514145175516,0.2800514145175516
217,1017975.6765860866,0.7581193860109314,0.48192534823822203,2.7619403777270937,0.2761940377727094
218,1036968.2315666049,1.8992554980518297,1.6179915284220083,2.812639696298214,0.2812639696298214
219,1045620.2590293658,0.8652027462760918,0.5849604853544399,2.8024226092165185,0.2802422609216519
220,1039871.4498384651,-0.5748809190900763,-0.8557331793563379,2.808522602662615,0.2808522602662615
221,1040521.7116849312,0.06502618464661064,-0.21389518428835902,2.7892136893496966,0.27892136893496966
222,1058918.421397799,1.8396709712867743,1.562993232433439,2.766777388533353,0.2766777388533353
223,1055511.5053705866,-0.3406916027212283,-0.6128507789786213,2.7215917625739303,0.27215917625739305
224,1063938.4743811898,0.8426969010603149,0.5738522995756328,2.688446014846822,0.2688446014846822
225,1065960.9489934142,0.20224746122243814,-0.058017345160509326,2.6026480638294744,0.26026480638294747
226,1065378.699269297,-0.05822497241171077,-0.31276203681142617,2.545370643997154,0.2545370643997154
227,1075362.5131630804,0.9983813893783372,0.7475283083806542,2.50853080997683,0.250853080997683
228,1077506.6708439162,0.2144157680835808,-0.03812006214013511,2.525358302237159,0.2525358302237159
229,1092382.9768735794,1.4876306029663189,1.2302727397753082,2.5735786319101073,0.2573578631910107
230,1102558.3859037098,1.0175409030130367,0.7559829900962184,2.6155791291681827,0.2615579129168183
231,1106269.9005643467,0.3711514660636895,0.10799669625712455,2.631547698065649,0.26315476980656494
232,1103909.4734267124,-0.23604271376342514,-0.5007273029770584,2.646845892136332,0.2646845892136332
233,1105941.1643627514,0.20316909360389693,-0.06136881405031944,2.6453790765421634,0.26453790765421636
234,1106056.9972679429,0.01158329051914625,-0.24991862532619896,2.615019158453452,0.2615019158453452
